學年度,設立別,學校類別,學校統計處代碼,學校名稱,當學年度全校總量內核定新生招生名額(A),當學年度全校新生保留入學資格人數(B),當學年度全校總量內新生招生核定名額之實際註冊人數(C),當學年度全校境外(新生)學生實際註冊人數(D),當學年度全校新生註冊率(％)E=〔(C+D)/(A-B+D)〕*100％,當學年度全校招生特色說明
114,私立,一般大學,1022,大同大學,962,0,895,33,93.27,"一、本校位居臺北市中心,校區鄰近花博公園及捷運站（民權西路、圓山及中山國小站）,生活機能完善,為理想的學習環境。二、本校秉持「培育優秀工業人才」創校初衷與「建教合一、研究發展、正誠勤儉、工業報國」的教育理念,堅持小而美、優質、精緻、跨領域的教學特色,致力於培養能解決問題的人才。本校與國內外一流企業進行密切產學交流,培育務實致用之俊才。三、本校實踐「公益興學」之創校精神,設立「公益興學獎學金」,提供每位大學部與研究所學生1.5萬獎學金/年,相當於公立大學收費。此外,亦提供高額升學獎學金之尚志獎學金最多8學期共100萬元。四、本校屢獲教育部各項競爭型計畫補助,且各系所皆通過IEET工程/設計教育認證及教育部認可機構之系所品保認證,並通過第三週期校務評鑑,展現亮眼校務發展與辦學績效。五、本校積極與國際姊妹校進行交流,推動豐富且多樣的國際工作營/講座、海外實習等活動,有效拓展學生國際視野。"
114,私立,技專校院,1023,南臺學校財團法人南臺科技大學,4074,0,3150,297,78.86,"本校以「信義誠實」為校訓,在校歌中清楚明示：以「樂育英才、造福社會、建設國家」為創校宗旨,學術及技術並重,並以嚴謹務實之辦學態度,規劃具前瞻性之學校總體發展目標與校務發展計畫,期能充分利用資源,強化教學品質與提升研發水準。本校參考標竿學校日本立命館大學之「畢業即就業」辦學理念,培育兼具專業技能與人文素養之務實致用產業人才。為建立「產學無縫接軌」的親產學校園環境,本校配合國家產業政策,著力於產業技術之創新改良,突破技術瓶頸,以協助產業發展為使命。"
114,私立,技專校院,1024,崑山科技大學,1847,0,1186,751,74.56,"地點最優、機能完備：在大臺南城鄉交會中心,有3路公車直達,鄰大灣交流道,近臺鐵和高鐵車站。20餘公頃寬闊校園,為臺南地區校地最廣之科技大學。周邊有大灣、成大和南紡購物中心等商圈,生活機能完備。 實習工廠、鏈結產業：學系多元且契合政府產業策略,為建構好就業環境,特按教育部類產線工廠規範,共打造4間國家級和7間校級的「類產線工廠」,作為學生實作場域,落實跨領域的技術實作課程,提高學生就業競爭力。 接軌產業、企業最愛：近臺南科學園區和科技工業區,產業資源連結豐富,培育學生擁有實作能力,超過1400家企業攜手簽訂人才培育計畫；與美國、日本等國產企業推動國際產學合作。逾15萬餘名校友跨足各大產業,龐大綿密的網絡團結崑山校友,成為企業最愛。 學雜費最低、獎助金豐厚：學雜費為雲嘉南地區私立科大最低,善盡社會責任；運用外部補助款廣設各類獎助學金,讓學生安心就學；海外實習交流或研習,皆可申請學校補助來圓夢。"
114,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,2510,0,1568,313,66.63,"本校現有日間部、進修部,設有碩士班、四年制、二年制及五專等學制,分別設置藥理、智慧生活、環境永續暨休閒等3大學院,共計24個系(含碩士班)、3個學士學位學程及9個專科。以「藥理」與「健康」為核心主軸,積極推動「藥食粧安」、「智慧健康」及「資源永續」為發展特色及育才目標,務期邁向「健康促進」為體、「健康務實」為用,以「健康永續創新服務」為定位的綜合型大學。重視理論與實務並重及專業技術能力之訓練,拓展學生國際視野,透過與企業產學攜手及與產官學研界合作交流,提供學生優質的學習環境及實習機會。希冀培養兼具專業技能與人文素養的菁英人才,貢獻國家發展。"
114,私立,技專校院,1026,樹德科技大學,2526,0,1456,394,63.36,"本校是一所以學生為主、教學為要、實務為重、產研為本、就業實務應用為導向之科技大學；營造具備優質化、多元化、國際化、及特色化之學習環境,培育術德兼備、誠懇踏實之優秀學生,使成為業界優先選用人才。設計學院、管理學院、資訊學院、應用社會學院、通識教育學院等五大學院,著重創新實務教學,充實校內軟硬體設備；落實社會責任,實踐大學多元價值,推動跨域學習,連結在地產業與文化,實踐在地關懷；營造校園國際化學習環境,推動國際合作與移動力,提升國際聲譽；強調知識創新與國際接軌、應用實務與產業連結。優質學習環境,建構智慧校園,精進本位課程,厚實學生基礎能力,適性創新教學,提升學習成效；依據學校理念「求智、求真、求美、求善」,制定「學術、知性、快樂、希望」校訓；落實扎根教育,推動社區服務,優化學校形象；強化外語能力,增廣國際視野；建立核心專業,發展各院系特色,實務導向教學,培育實作人才。"
114,私立,一般大學,1027,慈濟學校財團法人慈濟大學,1554,1,1071,115,71.10,"(1) 高等教育教學評鑑100%通過學校 (2)全球獨創「模擬醫學人文課程」學校(3) 多元頻繁的國際交流活動 (4) 研究聚焦,發展具學術特色的學校(5) 全國唯一「三軌輔導」特色學校 (6) 高獎助的安心就學學校 (7) 深耕臺灣邁向國際的社會教育發展 (8) 東部志願服務典範學校 (9) 國家永永續發展獎、東部唯一綠色大學示範學校"
114,私立,一般大學,1028,臺北醫學大學,1423,0,1333,192,94.43,"1.多元跨領域學程：為增進學生多元學習,發展跨領域專長,規劃數十門微學程及學分學程,修畢學程科目,可申請學程證書或學分證明書。 2.多管道見實習場所：擁有六家附屬醫院的醫學大學,包含臺北醫學大學附設醫院、萬芳醫院、雙和醫院、臺北癌症中心、新國民醫院及臺北神經醫學中心,總床數超過3,000床,已成為國內最大版圖的醫療服務教學院所之一,另與多家醫學中心結盟,具有豐沛學習環境。3.本校與國立臺北大學、國立臺北科技大學及國立臺灣海洋大學組成「臺北聯合大學系統」。 4.另與東吳大學、文化大學、世新大學、淡江大學、銘傳大學、輔仁大 學、實踐大學、大同大學、中原大學、逢甲大學,靜宜大學及東海大學組成「優久聯盟」。"
114,私立,一般大學,1029,中山醫學大學,1916,0,1802,27,94.13,"自1960年創校以來,中山醫學大學秉持「誠、愛、精、勤」校訓,強調誠信待人、關懷社會、追求卓越與專業精神。本校以「成為國際優質醫學大學」為願景,定位為培養符合社會變遷需求之優質健康照護人才,並以醫學人文與服務精神為辦學特色。校務發展主軸包括：推動多元創新教育,提升教學品質；深化研究能量與產官學合作；培育具國際視野人才；建構公共終身教育；營造友善安全校園；落實社會責任與永續發展；強化醫療創新,厚植中山醫體系永續力。"
114,私立,技專校院,1030,龍華科技大學,2380,0,2136,867,92.49,"本校自民國58年創校以來皆秉持「務實、卓越、創新」之核心理念,以「培育兼具專業技術及人文素養的博雅科技實務人才」為教育宗旨。民國90年因辦學績優成為北臺灣地區第一所私立科技大學,但仍堅持定位為「為產業培育優質實務人才、提供創新技術服務之卓越實務應用型產業大學」,以培養產業界所需之優質實務人才為主要教育目標,避免純學術化,堅持保有創校時鮮明之技職教育特色,相關績效卓越。本校亦連續5年榮獲《Cheers》雜誌評選為全國TOP 20辦學績優學校。近年來,本校整體辦學績效卓著,被教育部遴選為辦理自我評鑑之學校,108年度管理學院及各系通過華文商管學院認證（ACCSB）；109年度工程學院各系通過IEET國際技術教育／資訊教育（TAC/CAC）週期性認證；109學年度通過科大校務評鑑及人設學院各系自我評鑑。辦學績效獲教育部肯定,連續5年獲高教深耕計畫,補助金額連續5年成長。"
114,私立,技專校院,1031,輔英科技大學,2737,0,1928,142,71.90,"本校於民國47年創校,為全國第一所私立醫護類職業學校,民國91年改名為科技大學,為第一所除了護理類科之外,發展相關醫學、理工與人文的私立科技大學。為全國科技大學中唯一設有附設醫院的學校,以培育健康科技專業人才為教育目標。設有16個科系所,學制涵蓋碩士在職專班、碩士班、四技、二技、五專及學士後,就學穩定率達8成以上。榮獲教育部高等教育深耕、優化技職校院實作環境、產業學院及勞動部就業學程等計畫,爭取補助金額達1億元以上。獲得5次亞洲學生交流計畫白金獎及6次日本名古屋世界青年會議白金獎。「醫護類國考證照」通過率均超過全國考照率,且護理師常年通過率達8成以上,歷年來多位學生名列全國前十名,成績顯著,如護理師、醫檢師、營養師及高考工業安全類科。「畢業生就業升學率」自106學年度起皆達9成以上。校內設置高齡全程照顧人才培育中心與老化及疾病預防研究中心及15個通過政府認證的專業技術鑑定試場。"
114,私立,技專校院,1032,明新學校財團法人明新科技大學,2427,0,1776,225,75.45,"本校以「國際魅力產業科技大學」為發展願景,依據學校各系科別專長優勢,以「智慧科技」及「智慧服務」之校務推展方向,整合區域內高科技及服務產業的機會與資源,打造親產業及產學合作之環境及氛圍,培育具備「跨域整合、務實創新、全人學習」之專業技術型人才,為本校之教育目標。以五個學院為支柱,開拓「智慧半導體創新」、「工程AI賦能」、「永續智慧營運管理」、「智慧民生服務」及「全人跨域新科技」等五個特色領域。獲得1111 人力銀行「2025 企業最愛大學」權威調查,私立科大全國第二名、學群排行榜「資訊學群」全國第六、「財經學群」全國第七；天下《Cheers》「2025 企業最愛大學」調查,私立科大全國第三；天下《Cheers》「2025 大學辦學績效互評」調查,全國大專院校第13 名（私立科大第二）等殊榮。"
114,私立,一般大學,1033,長榮大學,1267,0,957,22,75.95,"長榮大學之擘劃設立,乃沿襲臺灣基督長老教會之歷史傳統暨文化特色,承續英國宣教師敬虔上主、啟迪智慧,渡台興學傳道之精神,竭志弘揚真道,恪遵　基督耶穌公義、博愛、救世愛人之教訓,崇尚民主自由學風,恢宏創意思考,拓展國際視野,致力全人永續教育,美化身、心、靈,肯定生命尊嚴與價值。教育宗旨：長榮大學之創設,秉持基督耶穌救世愛人之精神,旨在造就負有「虔誠、勤奮、榮譽、服務」之博學宏才,胸懷國家、貢獻社會、服務人群,務期實踐辦學之異象與使命。教育目標：建立自由、民主、多元、開放學風的校園,揭櫫「終身教育」的理念,培育能學問思辨、適應創新、卓越領導、前瞻宏觀,期使他們成為兼具博愛、公義、服務與奉獻精神之高級知識份子和現代化公民。"
114,私立,技專校院,1034,弘光科技大學,3343,0,2835,411,86.47,"本校秉持「以人為本、關懷生命」的辦學理念,招生系所科有：護理系所(含博士班)、護理科、學士後護理系、物治系、營養系所、動保系(含學士學位學程)、語聽系、老福系所、健管系所、智科系、妝品系所、美髮系、幼保系、文創系、運休系、多遊系、食科系所、餐旅系、溝通英語系、環安系所及醫工系。本校辦學績效深獲肯定,108-111年度共獲教育部高等教育深耕計畫經費補助達4億7,016萬元(108年度1億1,300萬元、109年度1億1,847萬元、110年度1億1,902萬元、111年度1億1,967萬元)。108學年度科技大學評鑑結果,全數獲得通過。108學年自辦品保認定審查結果,15個受評系所全數「認定」,是國內技職校院第一所獲此佳績的學校。本校現階段以提升畢業生多元競爭力、擴增產學創新研發能量、加強社會參與善盡社會責任為目標,朝向「健康與民生領域的頂尖科技大學」之願景邁進。"
114,私立,一般大學,1035,中國醫藥大學,1720,2,1569,141,91.98,"大學部招生特色說明：  一、本校屬醫藥類大學,以校訓「仁慎勤廉」為培育人才之最高原則,培養兼具科學能力及人文關懷素養之醫事人才。  二、配合多元入學之機制,落實公平公正,平衡城鄉及適性選才。  三、順應AI時代趨勢,於111學年度新設生物醫學工程學系,113學年度新設醫療資訊學系。  四、促進各系發展自我特色,並滾動式加強專業課程,以符合各職場類別需求。  五、保障弱勢學生教育機會。    研究所招生特色說明：  一、彈性招生：每位考生可跨院報名3個系所,提供學生多元選擇興趣及研修領域。  二、鼓勵優秀大學部學生上修碩士班課程,於正式進入碩士班後,可抵免部份課程學分,縮短修業年限。  三、逕讀博士班：  (一)以學生正向學習態度為口試甄選之要項   (二)鼓勵本校優秀學生逕讀博士學位,縮短修業年限。  四、提供優秀研究生入學獎勵及各項獎助學金,吸引優秀學生就讀。"
114,私立,技專校院,1036,健行學校財團法人健行科技大學,2724,0,2069,28,76.20,"1.重視品德與人格教育：本校校訓「好學有禮」致力於營造「有禮」的校園氛圍,透過身教和環境教育,培養學生的職場倫理與良好工作態度。  2.專業與實務結合課程：課程設計連接教育部 UCAN 專業職能需求,鼓勵學生依興趣選修學程及考取證照,並透過校外實習將理論付諸實踐,提升職場競爭力。  3.外語學習及國際交流：招收境外學生和開設多語課程,營造本國生與國際生的交流環境,培養理解與尊重的國際視野。  4. 團隊合作與同儕學習：鼓勵學生積極參與社團活動,並透過推動 UBA 籃球運動,幫助學生養成規律運動的習慣。以此培養團隊合作精神,建立良好的同儕學習關係,促進人際互動網絡的發展。"
114,私立,技專校院,1037,正修學校財團法人正修科技大學,4652,3,3489,479,77.38,"1. 地理位置優越：位於高雄市區,交通往返、生活機能便利,適於產官學合作及社會產業脈動的掌握,為升學進修的好選擇。   2. 教學品質保證：連續蟬聯最佳科大,教育部112-114年『高等教育深耕計畫』皆為全國私立科大第一,本校龔瑞璋校長更獲教育部頒發技職教育貢獻獎。   3. 學制設置完整：設立博、碩士(在職)班、日四技、二技、五專,進修部四技、二技、二專、產學攜手等實務導向專班,成就各行各業菁英。   4. 落實技職特色：連續30年獲頒中國工程師學會產學合作績優獎,全校計有22個職類32個職級技術士檢定場地,包括5個甲級場地,為各級學校之冠；另每年邀請近千位產業界專業人士協同授課與產業實質接軌。   5. 優渥獎助學金：訂定新生入學各管道及離島生等獎勵辦法,入學後提供各類獎、助學金及工讀機會,並規劃弱勢助學及急難救助金,輔助經濟與文化不利學生。"
114,私立,技專校院,1038,萬能學校財團法人萬能科技大學,2427,3,1730,517,76.40,"1.航空城大學全國唯一：離桃園機場最近的科大,享有航空產業合作資源。2.億元獎助學金北台灣之冠：近7年獎助學金總額達8億元。3. 全國技能競賽冠軍六連霸：109至114年全國技能競賽勇奪24金15銀16銅,總獎牌數129座,連續六年蟬聯全國第一。4.電競專班全國冠軍：連續榮獲113-114年大專盃電競錦標賽傳說對決冠軍。5.校園優美：河濱大道與五星級宿舍,師生生活學習空間,北部科大首屈一指。6.高教深耕教學卓越重點大學：教育部肯定整體發展績優科大。7.實習就業全國第一：大四全面實習,就業率全國名列前茅。8.國家檢定考場全國第一：勞動部肯定國家級考場數量與設備全國之冠,協辦13職類技能檢定。9.航空餐旅全國私立科大最大：觀管學院人數達5000人,跨2種以上專業領域學習,提昇國際就業競爭力。10.交通便捷生活機能完備：鄰青埔高鐵特區,三鐵與機場便利交通網,中壢車站每十分鐘發車到校內。"
114,私立,一般大學,1039,玄奘大學,456,0,352,137,82.46,"玄奘大學是由佛教界集資興建的高等教育學府,民國86年3月25日奉教育部核准成立,並於86學年度開始招生。93學年度獲教育部正式核定升格大學,配合增設系所及學院系所調整,分別設立社會科學院、傳播學院、國際餐旅暨管理學院及設計學院,建構完整的大學學院組織架構。本校獲得教育部教學卓越計畫補助,在大學校務評鑑,獲高等教育評鑑中心五個項目全數認可通過,未來將持續深耕成為教學卓越大學。本校的設校宗旨為：研究學術、培育人才、傳授知識,並以正知正見闡揚真理,淨化人心,服務社會,促進國家發展。為德業陶冶、悲智本懷、勤奮自發、堅毅自強等精神,訂定德智勤毅為校訓。因此,本校秉持效法玄奘堅毅精神,開創承先啟後的生命無限價值；透過全人教育,以期能透過專業學院一通識教育,由專業發展、個人自主、社會關懷、職涯發展幾個面向,培育兼具專業職能,自主與務實、人文與社會關懷、多元文化視野的玄奘人。"
114,私立,技專校院,1040,建國科技大學,1017,0,649,339,72.86,"1.教室、實驗室、辦公室、學生宿舍全面空調化,圖書館資訊化。  2.工程學院全面通過技術教育認證(TAC)。  3.與上銀科技、漢翔航空、鴻海科技、寶成工業、健椿工業、全興工業、九族文化村、宏全國際、統一渡假村、福泰商務飯店、永豐棧酒店、曼都國際、媚登峰國際、泰金寶科技（海外）公司等數十餘所大型企業簽訂產學合作,提供學生實習及就業機會。  4.重視創新研發與產學合作,協助中部地區中小企業之創新研發,提升企業競爭力。  5.訂有學生基本能力畢業門檻及相關輔導措施,鼓勵學生參加海外實習提升學生之國際就業競爭力。  6.與國內65所高中職結合成策略聯盟合作關係,共享教育資源。  7.重視大學國際化與15個國家216所大學簽訂合作協議。  8.訂定以AI為核心,推動健康、綠能、智動化,並融入教學成為特色。"
114,私立,技專校院,1041,明志科技大學,1004,4,1012,110,100.00,"本校設有工程學院（機械工程系、電機工程系、電子工程系、生醫暨醫材研發國際博士學位學程）、環境資源學院（化學工程系、材料工程系、環境與安全衛生工程系、半導體材料與製程學士學位學程）、管理暨設計學院（工業工程與管理系、經營管理系、工業設計系、視覺傳達設計系、數位行銷設計學士學位學程）及不分院(工業人工智慧學士學位學程、能源電池科技博士學位學程、電漿與薄膜工程國際博士學位學程)。本校綠地廣闊、景緻優美、讀書風氣盛,實施全薪專業工讀實習制度,與約150家中大型企業合作,大三學生均在國內外企業實習一年,畢業即就業。秉承創辦人王永慶先生、王永在先生辦最好大學理念,自創校起即以著重勤勞樸實態度養成,實施全體住校、書院輔導、工讀實務實習等制度,加強專業知能培訓、充實通識教育及服務學習涵養,推動身心靈均衡的全人教育,培養畢業生成為產業最愛人才。"
114,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,629,0,261,266,58.88,"本校是一所精緻的產業型科技大學,位於南部科學園區,在高雄半導體科技廊帶上,培育企業實務之專業人才為導向,結合創新、專業、實務之教學研究團隊。2025年榮獲遠見雜誌評選為最佳大學技職榜TOP22。  國際競賽成果亮眼,以教學與實務並用為目標,鼓勵師生投入專利發明,已累計數百面各式國際發明與設計競賽獎牌獲各界肯定,本校所屬台鋼集團,擁有建築鋼材、特殊鋼材、盤元扣件、精密環保、網通設備、建設工程、資訊服務、餐飲健康、旅遊觀光、娛樂文創、運動賽事及人資等12大事業群,共逾50家公司,其中21家為上市上櫃公司,擁有豐沛就業資源,就讀本校,優先保障進入台鋼集團服務。推動繁鷹計畫持續踐履扶助特殊境遇、中低收入之學生安心就學,提供免學雜費、生活助學金補助,減輕負擔,安心學習。位於台一省道上,各式交通便利之外,未來高雄捷運岡山路竹延伸線預定於本校門口設站RK5,將在2027年底完工通車,通學安全快捷又輕鬆。"
114,私立,技專校院,1043,大仁科技大學,1825,0,1356,38,74.83,"本校以藥學起家,創校至今已逾半世紀,系所專業類別多元化,共設有藥學暨健康、休閒暨餐旅、人文暨資訊等三個學院,包含5個研究所及13個系所（含學位學程）。因應高齡社會之潮流發展,依據本校「藥護智慧健康產業創新應用科技大學」之定位,開展智能藥學應用於教學與研究,整合護理、社工與長照等相關系所,聚焦「健康促進、關懷服務」,實踐「智慧藥護跨域長照人才培育中心」的目標。為符合技專院校辦學之精神,各系均建置與時俱進的專業實作設備,並邀集專菁業師協同教學,且安排企業參訪等,為學生臨床實習與後續就業預先啟航；此外每年均開辦各類就業學程、產業學院課程及協助進行微型創業,加上融滲服務學習的通識教育,學生們更具在地關懷之人文素養,而在國際觀方面,學生亦可參與常態性的海外實習、國際志工及參與國際發明展等活動,藉以提升國際視野；本校始終以學生為本,力促學生就業競爭力,由學習、實習、就業至創業之辦學一條龍,畢業即就業。"
114,私立,技專校院,1044,聖約翰科技大學,181,1,107,76,71.48,"本校提供多元的入學管道,設有【智慧科技學院】、【商管學院】、【樂活設計學院】共3學院、5系、1研究所。招生學制計有日四技、進二技、進二專、碩士在職專班,培育德才兼備,具創意思考、學用合一及務實致用、整合與實作能力的人才。"
114,私立,技專校院,1045,嶺東科技大學,2714,0,2271,105,84.29,"本校以高等技職教育的宗旨「務實致用」為職志,秉持「學以致用、誠以待人」的校訓,以「培育具有全人素養、專業知能、資訊運用及國際視野的優質人才」為教育目標,戮力培育優質的專業技術人才。本校符應社會變遷、產業發展、科技進步及人才需求等趨勢,在專業領域方面,建構商管、設計、時尚、智慧科技及民生等專業學院系所,發展智慧商業與永續經營管理、文化創意設計與生活美學時尚、智慧科技與數位生活、綠色餐旅與幼兒福祉等之專業培育主軸。在專業教學與職涯發展方面,各系結合數百家企業,從學科到術科,進行實務教學與學習,涵蓋實作、證照、競賽、專題,實習,奠定同學紮實的專業職能及職場實務,畢業即「好就業‧就好業」。在辦學成效方面,嶺東科大連續五年榮獲教育部頒授「技職之光」殊榮,由於設計及時尚學院在國內及國際競賽的優異表現,本校贏得「最會得獎大學」的美譽,各系同學表現深受產業界肯定,嶺東科大成為各界認可之卓越品牌。"
114,私立,技專校院,1046,中國科技大學,1694,0,1108,351,71.34,"卓越教學豐碩：107-114年獲教育部補助共5億9,051萬元。企業捐資助學：研揚科技捐資1億元,信義企業集團捐資5,577萬元。產學創新績優：392家企業夥伴。競賽成果超群：2025年15座德國紅點設計獎,其中1件Best of Best；2025巴黎DNA設計獎4項WINNER、2項 Honorable Mention；2025紐約藝術指導協會年度獎Young ones ADC 1銀3銅 8優異；2025 AI人工智慧藝術大獎 Winner；2024 IDA國際設計大獎1金2銀2銅1優異；2025第58屆美國休士頓影展3項大獎；2025教育部全國技專校院學生實務專題1金2銅。專業特色-規設院：規劃設計到智慧營建、數位影音到虛實擬真、技術專精到多元專長。管院：培育兼具服務溝通、智慧管理與永續思維的管理應用人才。資院：App安全與開發、大數據智慧商務、智慧物聯網應用、生成式AI實務應用。"
114,私立,技專校院,1047,中臺科技大學,2256,0,1808,115,81.11,"目前本校教學單位設有健康科學院、護理學院、人文及管理學院等三學院、15系（內含7系所合一碩士班及1博士班)、2獨立研究所與1碩士學位學程,以培育技術專業與人文關懷兼備之大健康產業優秀人才。此外本校亦開放多元學制與上課時間,提供高中職以上成人學習與在職進修,進修部上課時間多元,方便在職人士進修,務使社會青壯年能兼具經歷與學歷,成為社會中堅主力。於民國77年奉准成立夜間部醫務管理科後,陸續增設二年制夜間部護理科、醫事技術科、食品衛生科、放射技術科、幼兒保育科及資訊管理科,成為社會人士及產業員工繼續教育之重要管道。107年因組織再造,將日間部與進修部進行整併成為日進合一,並於教務處下設進修組統籌進修部業務;目前有12個系設有四技進修部,4個系設有二技進修部及4個在職專班研究所。https://oaic.ctust.edu.tw/"
114,私立,一般大學,1048,亞洲大學,2909,2,2700,137,93.20,"亞洲大學位於臺中市霧峰區,為一所具前瞻視野與創新精神的綜合大學。全校設有醫學暨健康學院、資訊電機學院、管理學院、人文社會學院、創意設計學院、護理學院及人工智慧學院,共7學院,包含27個日間學士班、4個進修學士班、20個碩士班、8個碩士在職專班及8個博士班。  2012年與姊妹校中國醫藥大學成立「中亞聯合大學系統」,並於2016年合作設立亞洲大學附屬醫院。附屬醫院自105年8月起營運,以「救急、救心、救腦、救命」為使命,守護中臺灣百萬民眾健康,亦為學生提供完善的臨床實習與就業銜接環境。  亞大以全人教育為核心,兼重專業知識、人文素養與品德教育,致力打造「人文典雅、藝術花園」之特色校園。校園建築融入歐式藝術美學,如羅馬競技場造型之體育館及歐風行政大樓與圖書館,綠意盎然、荷香映湖,並收藏多位世界名家藝術真跡,營造融合學術、藝術與人文氣息的優質學習環境。"
114,私立,一般大學,1049,開南大學,1506,0,1003,196,70.45,"開南大學設有六大學院,包括商學院、觀光運輸學院、資訊學院、人文社會學院、健康照護管理學院及法律學院,並提供跨領域的AI科技與創新設計學程。學校位於國際機場附近,擁有地理優勢,專注培育觀光餐旅、物流及空運人才,並因應數位時代的來臨,發展AI、資訊管理及數位媒體等專業人才。 學校設有元宇宙專業教室、大數據生活智慧館、4K影視後製中心等現代化設施,提升師生在E世代的競爭力。此外,開南大學強調國際化,商學院推出全英語的國際榮譽學程,並營造英語學習環境,致力於培育全球視野的學生。 為迎合企業對AI技術的需求,學校採取與麻省理工學院相似的教學模式,將AI技術融入不同學科,鼓勵學生創新,培養智慧科技的專業核心能力。學校師資優良,博士級師資比率達九成,並提供新生獎助學金及學業獎學金,支持優秀學子的發展。"
114,私立,一般大學,1050,佛光大學,828,0,672,7,81.32,"佛光大學位於宜蘭縣礁溪鄉,是星雲大師集百萬人心力興辦的綜合型大學,不是佛教大學；學校秉持公義公益「取之十方用之十方」的辦學精神,以「義、正、道、慈」為校訓,致力培養「三好、四給」素養的有為青年。「大學部」自113學年度起,大一新生享全額學雜費助學金,獎學金多元豐厚最高可領27萬元,經濟弱勢學生最高可再補助32萬元；出國實習學生比例居全台之冠,海外學習管道多元、多國、獎助多,可實現4年同時獲得兩張文憑(美國舊金山州立大學、西來大學與英國密德薩斯大學)；全校必修AI與SDGs跨域學分學程,強化AI證照,鼓勵同學跨領域學習,提升職場競爭力。「研究所」設置九個碩士班、四個碩士在職專班(含數位學習專班)、兩個博士班,課程兼顧理論與實務應用、師生互動密切且感情深厚。以「三好AI、無疆界(國際、數位)、全齡、美學」大學為定位,提供同學「強能力、拿證照、高就業」的保證。就讀佛光,用AI發光、在國際放光！"
114,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,2603,0,1827,97,71.26,"1.重大建設：111年2月竣工啟用的中央文創工場,提供學子更完善安全的教學實作場域。   2.教學卓越：107-114年獲教育部高教深耕計畫,補助3億6千1百多萬元。   3.學校定位：優質文化創意學府,為全國唯一同時設有藝術與設計學院的科技大學,融合文化創意與人文美學,打造藝術與科技並進的校風。   4.教育理念：藝文活用、文創深耕 ,以藝術融入生活、以文化啟發創意,將藝文美學化為實踐力,培育能在創意產業中深耕發展的專業人才。   5.教育目標：培育具「人文科技素養」及「應用務實知能」之卓越人才 。  6.全球視野：拓展國際交流與實習機會,讓學生以創意走向世界,培養國際競爭力。   7.永續思維×未來設計：融入SDGs與ESG理念,推動環境友善與社會責任,培養具永續視野的未來創作人才。"
114,私立,技專校院,1052,中信金學校財團法人中信科技大學,762,0,629,92,84.43,"本校於民國89年開始進行創造力教育,並以創意實踐(I：Innovation)、人格教育(D：Discipline)、卓越教學(E：Excellence Teaching)、產學聯盟(A：Alliance)與關懷學生(L：Love)之IDEAL100為本校發展理念。檢視過去幾十年來執行成效,不論是在各種制度建置、教學環境改善、學生學習成效改善、學生就業能力提升等方面,皆有大幅的進步。其中,在創意教學部分：培養學生「想得到」能力,師生專利申請件數已超過5,175件,連續18年全國大學第一。在創新研發部分：培養學生「做得出」能力,國際發明展獲獎獎牌已超過680面,其中金牌超過230面,全國大學第一。在創業育成部分：培養學生產品「賣得掉」能力,創業競賽名揚國際。綜上所述,本校已儼然成為國內三創教育的標竿大學。"
114,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,1233,0,620,484,64.30,"元培醫事科技大學發展定位為醫護健康人才培育基地,以「創新、整合、智慧」的執行策略達成「人才培育基地」、「教學創新卓越」、「大學永續發展」、「醫事健康專業」的目標,並以「醫護」、「健康」、「福祉產業」三學院孕育具備專業人才,並推動產學經營,進而與社區、社會及產業脈動緊密結合之大學。本校在企業最愛大學中名列前茅,為學生提供就業所需的學習和準備,除專業訓練外更安排學生至國內外各大醫院及業界實習與見習。策略聯盟及產學合作廠商超過500家,是全國與生醫相關企業簽約最多的學校,更是全國承辦/協辦最多地方政府健康城市及食安五環的科技大學；同時為中北八縣市唯一醫護健康專業學校；並擁有全國唯一勞動部設立醫護職涯體驗中心；影像醫學博物館；本校畢業生平均薪資高於全國平均、找到第一份工作所需花費的時間更少於全國平均,更是企業最愛、本職在職率最高及高薪就業率高之學校。"
114,私立,技專校院,1054,景文科技大學,1194,0,773,250,70.84,"1.114學年度本校日間部四技招生為9學系、7組,三個學院1.觀光餐旅學院2.資訊科技與管理學院3.人文暨設計學院。 2.本校注重產學雙向交流,推動學生校外實習與海外實習,迄今與20國161校(單位)海外合作學校簽訂合約,每年均獲教育部學海築夢計畫補助。為培養學生具就業競爭力,大一至大四規劃一系列輔導課程與活動,以達畢業即就業之辦學宗旨。 3.建構外語教學環境強化學生外語能力,推動國際交流與師生互訪。 4.本校教師多具實務經驗,符合科技大學教育政策。 5.本校日間部學雜費屬國內私立科技大學中收費最低者,在公益董事會督導下一切學校收入用在教學研究。 6.1111人力銀行：2024年企業最愛大學【北北基私立第二/全國第六】,企業最愛休憩與運動學群【全國第三】。7.交通便利,安坑輕軌【K5景文科大站】直達本校。"
